time,fs_10m,fs_30m,fs_50m,fs_70m,fx_10m,fx_30m,fx_50m,fx_70m,wd,qy,sd,Patv
2019/1/8 6:00,4.687,5.062,4.596,3.458,87.213,71.475,76.13,78.296,13.029,869.298,62.001,11.288666
2019/1/8 6:15,4.586,5.011,4.19,3.229,83.093,73.055,59.189,68.595,13.024,869.228,61.665,8.258667
2019/1/8 6:30,4.154,4.707,4.495,2.568,80.284,67.672,48.156,56.265,13.014,869.074,60.868,6.532
2019/1/8 6:45,4.104,5.569,3.704,2.543,65.578,49.723,42.588,43.766,13.01,869.046,59.839,4.753333
2019/1/8 7:00,4.206,5.189,3.575,2.517,71.007,52.37,43.87,43.52,13.003,869.018,57.784,4.831667
2019/1/8 7:15,4.434,4.505,4.596,2.899,89.715,64.407,44.272,43.615,12.995,869.074,60.211,6.129333
2019/1/8 7:30,4.485,3.842,4.317,4.097,109.16,95.519,69.777,54.439,12.987,869.046,57.075,6.937333
2019/1/8 7:45,3.796,3.534,4.112,4.505,109.43,100.21,81.42,60.781,12.987,869.215,56.023,5.812333
2019/1/8 8:00,3.745,3.483,4.267,4.53,104.281,97.963,76.623,61.397,12.973,869.242,53.854,4.469333
2019/1/8 8:15,4.027,3.791,4.621,4.657,109.966,102.761,75.266,64.58,12.968,869.172,53.177,3.141
2019/1/8 8:30,3.976,3.662,4.444,4.505,107.419,105.932,86.813,70.752,12.964,869.074,55.768,4.814667
2019/1/8 8:45,3.899,3.842,4.697,5.341,105.792,100.9,84.578,83.396,12.958,869.256,53.611,5.229
2019/1/8 9:00,3.873,3.893,4.723,5.366,105.218,106.563,90.148,80.263,12.949,869.312,52.49,4.422333
2019/1/8 9:15,3.796,3.765,4.317,5.239,109.043,106.681,90.008,78.506,12.953,869.355,51.875,1.835
2019/1/8 9:30,3.54,3.178,3.627,4.479,114.508,109.021,93.26,85.714,12.972,869.541,50.731,0.292333
2019/1/8 9:45,2.955,2.569,3.499,3.919,113.453,104.831,89.727,83.058,13.005,869.741,51.208,0.506
2019/1/8 10:00,4.407,1.455,2.276,2.67,87.434,125.668,105.054,97.671,13.036,869.67,51.538,0.329333
2019/1/8 10:15,4.814,0.441,1.384,1.774,75.98,132.958,112.809,108.296,13.075,868.877,64.013,0.273
2019/1/8 10:30,4.89,0.365,1.257,1.444,82.064,138.326,121.067,113.23,13.111,868.533,63.426,1.002333
2019/1/8 10:45,4.56,2.189,0.928,0.32,69.672,100.503,147.382,105.3,13.162,868.676,64.04,2.655667
2019/1/8 11:00,5.042,5.037,2.276,0.32,62.102,71.207,88.943,105.533,13.208,868.705,63.9,5.792667
2019/1/8 11:15,5.017,4.859,3.806,0.91,59.857,62.582,66.142,136.703,13.255,868.834,60.627,6.703667
2019/1/8 11:30,5.143,4.707,3.755,0.397,58.723,63.671,63.787,95.12,13.307,868.876,58.293,4.941
2019/1/8 11:45,5.827,5.619,3.398,0.731,68.527,73.488,77.009,124.852,13.373,868.891,57.003,5.231333
2019/1/8 12:00,5.827,5.569,4.188,0.5,60.396,68.024,71.357,114.696,13.434,868.877,55.973,5.467667
2019/1/8 12:15,5.321,4.758,4.723,0.628,59.927,64.526,61.751,113.055,13.554,869.116,53.56,5.369333
2019/1/8 12:30,5.067,4.657,4.545,1.012,58.079,65.637,64.946,86.756,13.747,869.158,52.342,4.804
2019/1/8 12:45,5.042,4.733,4.621,1.343,59.225,70.257,68.749,97.603,13.949,869.102,51.131,3.444667
2019/1/8 13:00,4.459,3.868,3.986,1.317,60.302,73.792,72.494,98.631,14.598,869.13,49.189,1.305333
2019/1/8 13:15,4.052,3.484,3.781,0.602,60.395,72.95,69.814,83.011,14.92,869.046,49.065,0.250667
2019/1/8 13:30,3.617,2.899,3.015,0.652,67.111,71.638,60.957,62.114,14.906,869.032,47.632,0.817333
2019/1/8 13:45,2.828,2.24,2.506,1.215,70.27,73.826,61.998,67.506,14.904,869.228,46.26,1.050667
2019/1/8 14:00,2.296,1.505,2.174,1.572,60.207,62.338,52.756,49.197,14.895,869.313,44.392,0.998333
2019/1/8 14:15,1.739,0.948,1.765,1.775,50.437,56.825,47.315,47.747,14.884,869.299,42.277,0.914667
2019/1/8 14:30,1.891,1.252,1.97,1.572,41.805,50.029,42.798,44.984,14.879,869.355,40.49,0.739
2019/1/8 14:45,2.043,1.303,2.097,1.775,34.314,40.752,38.446,46.096,14.836,869.326,39.314,0.774333
2019/1/8 15:00,1.891,1.353,2.072,1.674,47.372,51.153,45.184,49.736,14.803,869.555,39.713,0.869667
2019/1/8 15:15,1.916,1.429,2.072,1.929,59.329,69.427,59.401,56.535,14.48,869.383,39.676,0.857333
2019/1/8 15:30,1.333,0.847,1.766,1.775,64.958,59.599,50.79,54.651,14.484,869.369,39.459,0.836333
2019/1/8 15:45,1.055,0.593,1.511,1.47,50.073,51.492,47.477,46.415,14.477,869.512,38.858,0.823667
2019/1/8 16:00,1.992,1.733,2.2,1.801,46.379,53.679,48.987,59.716,14.47,869.555,38.51,0.839
2019/1/8 16:15,1.435,1.201,1.842,1.292,132.818,34.679,27.367,37.907,14.475,869.455,36.975,0.798333
2019/1/8 16:30,0.421,0.34,0.548,0.32,320.087,53.724,8.42,8.77,14.482,869.498,34.152,0.763333
2019/1/8 16:45,0.32,0.34,0.32,0.32,155.704,5.667,24.208,355.572,14.49,869.57,31.794,0.783333
2019/1/8 17:00,0.903,0.568,1.283,0.678,287.411,296.383,300.499,304.763,14.499,869.684,30.694,0.807333
2019/1/8 17:15,0.32,0.34,0.624,0.346,335.91,337.17,333.462,314.85,14.503,869.426,31.168,0.802667
2019/1/8 17:30,0.523,0.34,1.055,1.088,303.318,317.658,298.101,319.489,14.553,869.313,31.739,0.758
2019/1/8 17:45,2.043,1.86,2.507,2.209,304.983,311.862,306.816,316.868,14.605,869.228,36.057,0.807
2019/1/8 18:00,2.296,2.113,2.66,2.568,306.537,316.25,307.401,320.553,14.591,869.032,38.511,0.434667
2019/1/8 18:15,2.524,2.417,2.812,2.671,311.606,320.005,317.301,323.666,13.858,868.919,42.213,0.292
2019/1/8 18:30,2.093,2.721,3.193,2.873,317.515,320.777,316.81,325.494,13.674,868.705,44.912,0.812667
2019/1/8 18:45,2.549,3.483,3.832,3.025,310.471,317.688,312.226,322.088,13.557,868.591,46.592,0.388
2019/1/8 19:00,2.625,3.331,3.524,3.484,304.629,311.863,307.57,319.35,13.471,868.547,48.958,2.068667
2019/1/8 19:15,3.771,4.428,4.799,4.454,316.729,320.135,315.781,325.994,13.424,868.533,50.533,4.269667
2019/1/8 19:30,3.26,3.663,3.984,4.122,320.086,327.329,322.064,329.002,13.387,868.548,52.111,2.021
2019/1/8 19:45,2.929,3.001,3.474,3.254,307.405,313.675,308.608,324.487,13.363,868.491,52.501,0.453333
2019/1/8 20:00,1.992,2.367,2.965,2.466,289.249,303.509,303.743,320.204,13.335,868.434,54.92,0.159333
2019/1/8 20:15,1.637,1.733,2.276,2.261,298.468,325.808,337.356,178.611,13.315,868.364,56.529,0.321
2019/1/8 20:30,2.904,2.569,2.786,2.338,16.649,24.687,18.811,31.309,13.302,868.111,55.655,2.135333
2019/1/8 20:45,3.412,3.508,3.832,3.051,2.046,21.329,19.027,34.747,13.284,868.14,56.833,4.613
2019/1/8 21:00,3.617,3.355,4.165,3.996,261.764,17.924,17.898,30.419,13.275,868.055,59.303,6.015333
2019/1/8 21:15,3.821,4.352,5.103,5.468,73.288,13.958,10.529,24.639,13.26,867.912,61.575,9.052666
2019/1/8 21:30,3.796,4.149,4.647,6.029,20.523,25.762,19.679,33.544,13.253,867.769,62.423,9.638
2019/1/8 21:45,3.234,3.688,4.647,4.378,22.359,33.731,32.42,39.66,13.24,867.57,63.997,7.611
2019/1/8 22:00,2.879,3.101,4.062,3.483,60.044,66.759,57.33,51.572,13.233,867.416,66.066,4.453667
2019/1/8 22:15,3.925,3.688,3.269,2.005,62.815,71.147,66.013,66.433,13.217,867.177,66.588,2.804667
2019/1/8 22:30,3.565,3.662,3.092,1.495,88.451,84.766,66.081,77.079,13.212,866.962,67.942,2.086667
2019/1/8 22:45,3.309,2.975,2.507,2.03,132.092,112.728,103.077,125.024,13.203,867.019,66.57,0.362
2019/1/8 23:00,3.591,2.341,2.379,1.546,169.287,175.335,170.069,169.495,13.197,867.148,67.207,0.270333
2019/1/8 23:15,2.828,2.949,2.762,0.858,190.311,201.638,195.33,209.795,13.179,867.163,64.883,0.675667
2019/1/8 23:30,3.056,2.848,2.737,0.654,186.486,198.128,193.377,207.405,13.174,866.976,66.183,0.616
2019/1/8 23:45,2.448,1.784,1.918,0.577,190.721,203.285,194.872,209.662,13.171,867.12,63.911,0.814667
2019/1/9 0:00,2.448,2.873,2.507,2.081,195.455,215.385,214.62,237.603,13.163,867.177,63.789,1.044
2019/1/9 0:15,1.637,2.063,2.225,1.267,198.333,219.619,223.59,240.564,13.153,867.176,65.061,0.979333
2019/1/9 0:30,2.651,3.279,2.533,1.064,179.489,207.335,207.062,241.14,13.149,867.077,65.131,0.967
2019/1/9 0:45,2.803,2.569,2.071,0.885,185.093,212.167,205.954,241.14,13.133,866.976,65.542,0.943333
2019/1/9 1:00,1.992,1.379,1.587,0.346,187.114,226.005,223.94,241.14,13.129,866.991,62.913,0.956
2019/1/9 1:15,2.397,1.936,2.122,1.598,171.406,213.255,214.81,230.988,13.122,867.177,63.067,0.954333
2019/1/9 1:30,2.423,1.936,2.558,2.004,181.934,215.16,217.293,227.962,13.113,867.091,64.895,0.948333
2019/1/9 1:45,2.701,2.24,2.609,1.927,190.707,221.433,219.503,223.351,13.111,867.219,62.524,0.962333
2019/1/9 2:00,2.727,2.265,2.225,1.622,181.325,215.148,211.3,207.86,13.106,867.219,62.7,0.935667
2019/1/9 2:15,2.22,1.455,1.84,1.571,194.59,231.459,223.563,220.217,13.099,867.219,62.903,0.920333
2019/1/9 2:30,2.904,2.139,2.507,1.927,190.591,217.305,229.974,221.503,13.091,867.191,61.453,0.920333
2019/1/9 2:45,2.119,1.353,1.714,1.166,192.735,232.068,231.368,238.33,13.089,867.346,60.803,0.944333
2019/1/9 3:00,2.6,1.201,1.612,1.14,165.565,213.398,231.66,238.33,13.082,867.388,61.716,0.947667
2019/1/9 3:15,1.967,0.948,2.174,1.343,193.609,232.302,238.307,238.365,13.076,867.472,63.523,0.948333
2019/1/9 3:30,2.904,2.063,1.637,0.91,170.328,203.476,226.43,238.33,13.069,867.556,63.441,0.621333
2019/1/9 3:45,4.535,3.893,3.576,2.899,176.516,202.55,203.249,223.343,13.064,867.584,65.023,4.928667
2019/1/9 4:00,3.54,3.127,3.575,4.124,179.979,217.104,225.505,231.015,13.061,867.627,66.281,5.91
2019/1/9 4:15,3.976,3.228,4.035,4.581,182.157,204.924,209.943,217.011,13.051,867.698,64.309,5.337667
2019/1/9 4:30,3.976,3.688,3.858,3.637,182.435,205.919,206.528,216.238,13.047,867.927,62.677,4.674333
2019/1/9 4:45,4.206,4.353,4.088,4.047,179.652,205.287,207.218,219.161,13.04,868.054,63.121,3.331
2019/1/9 5:00,3.668,3.457,3.524,3.025,184.414,210.129,217.547,241.629,13.032,867.955,64.102,3.288333
2019/1/9 5:15,3.617,3.509,3.704,3.432,190.732,214.414,218.05,238.023,13.027,867.998,63.608,3.390333
2019/1/9 5:30,3.233,3.534,3.652,3.483,190.613,223.468,226.675,239.789,13.022,868.013,63.445,2.207667
2019/1/9 5:45,2.828,3.458,3.652,3.714,195.765,236.842,239.192,251.629,13.013,868.126,64.266,0.669333
2019/1/9 6:00,2.701,2.595,2.66,2.644,194.964,232.665,238.891,261.189,13.005,868.083,64.669,0.539333
2019/1/9 6:15,2.98,2.899,2.914,2.848,197.415,230.921,238.527,259.294,13.002,868.196,64.203,0.532333
2019/1/9 6:30,2.575,2.595,2.838,2.746,210.318,238.632,241.651,259.528,12.991,868.364,64.803,1.293
2019/1/9 6:45,1.865,1.277,1.816,2.21,209.065,240.48,250.566,273.018,12.987,868.322,63.998,1.175333
2019/1/9 7:00,2.524,2.037,2.122,1.902,197.297,230.573,236.98,248.645,12.983,868.392,63.667,0.999667
2019/1/9 7:15,3.056,2.696,2.558,2.184,187.467,224.605,225.013,240.786,12.971,868.548,64.811,0.826667
2019/1/9 7:30,4.027,3.791,3.396,3.025,187.958,215.992,220.613,227.8,12.967,868.533,65.519,0.896
2019/1/9 7:45,4.155,3.893,3.421,3.611,192.417,216.862,215.512,226.815,12.959,868.677,65.118,1.572667
2019/1/9 8:00,3.796,4.226,3.704,3.868,191.645,217.901,215.172,231.014,12.954,868.848,65.085,3.471333
2019/1/9 8:15,3.031,4.047,3.652,3.483,193.073,222.286,225.75,243.909,12.949,868.962,66.956,3.134333
2019/1/9 8:30,3.259,3.739,3.858,3.611,201.683,226.825,227.445,238.269,12.942,868.934,67.916,4.958333
2019/1/9 8:45,3.208,3.432,3.781,4.072,205.813,234.525,234.28,243.264,12.931,869.116,66.939,3.261333
2019/1/9 9:00,3.183,3.101,3.55,3.816,210.832,237.602,233.343,243.171,12.92,869.298,66.736,2.202333
2019/1/9 9:15,2.777,2.468,3.117,3.79,213.184,240.282,236.516,243.686,12.92,869.398,65.713,2.823
2019/1/9 9:30,3.157,3.203,3.218,3.178,198.035,228.604,233.062,241.78,12.943,869.684,66.053,2.335333
2019/1/9 9:45,2.575,2.747,3.193,3.406,205.322,232.35,231.635,244.261,12.976,869.769,65.654,1.835
2019/1/9 10:00,2.397,2.747,2.889,3.407,205.019,234.725,238.84,250.19,13.009,869.952,66.084,2.830333
2019/1/9 10:15,2.727,2.772,3.27,3.97,210.635,231.062,232.945,246.657,13.045,870.233,62.888,2.219333
2019/1/9 10:30,3.081,3.127,3.474,4.199,213.487,236.374,235.134,247.489,13.102,870.577,60.019,0.641667
2019/1/9 10:45,2.144,2.24,2.737,3.077,198.339,236.35,243.872,256.205,13.175,870.774,60.629,0.490667
2019/1/9 11:00,2.093,1.911,2.634,2.874,198.065,240.469,243.229,255.572,13.277,870.9,60.911,0.747
2019/1/9 11:15,2.068,2.24,3.041,3.102,202.921,235.308,241.451,254.883,13.389,871.112,58.307,0.615667
2019/1/9 11:30,1.84,2.037,2.66,3.178,206.246,226.663,235.928,251.15,13.489,871.298,56.171,0.535333
2019/1/9 11:45,2.372,1.987,2.786,2.949,220.626,235.367,236.806,251.372,13.581,871.61,53.684,3.813667
2019/1/9 12:00,3.974,3.842,4.265,4.479,249.406,258.733,255.21,264.266,13.659,871.849,52.561,9.117666
2019/1/9 12:15,3.771,3.561,3.959,4.325,247.559,259.527,252.999,257.129,13.788,871.835,54.142,13.717333
2019/1/9 12:30,4.661,4.656,4.976,5.113,240.047,248.963,244.716,252.461,13.969,871.764,53.318,19.661333
2019/1/9 12:45,5.016,4.655,4.849,4.732,248.541,255.422,246.635,253.537,14.145,871.778,53.093,27.875666
2019/1/9 13:00,4.788,4.478,4.646,5.011,242.996,251.233,246.097,247.617,14.75,871.82,52.652,30.583
2019/1/9 13:15,5.675,5.822,5.969,6.183,236.373,246.459,237.907,245.254,14.928,871.61,53.23,34.013
2019/1/9 13:30,5.625,5.594,6.019,6.285,236.397,240.515,239.416,245.827,14.916,871.497,52.593,37.928333
2019/1/9 13:45,4.94,5.011,5.255,5.267,250.262,257.223,250.507,251.571,14.91,871.484,51.632,43.900665
2019/1/9 14:00,5.548,5.213,5.282,5.291,260.616,265.062,256.556,262.23,14.903,871.554,51.104,51.248665
2019/1/9 14:15,5.904,6.227,6.249,6.361,243.698,250.834,244.832,252.156,14.893,871.526,50.806,63.275665
2019/1/9 14:30,6.64,6.557,7.04,7.559,253.432,258.838,252.379,261.189,14.887,871.484,49.647,78.132
2019/1/9 14:45,6.869,7.194,7.32,7.56,248.764,257.586,251.829,258.159,14.884,871.554,49.523,79.09533
2019/1/9 15:00,6.563,6.634,6.912,7.023,254.134,261.973,256.147,263.084,14.877,871.568,49.798,73.08767
2019/1/9 15:15,6.919,6.609,6.912,6.871,260.359,267.624,262.955,268.513,14.568,871.61,49.611,68.152
2019/1/9 15:30,6.614,6.837,7.039,7.305,253.398,262.722,258.136,265.261,14.566,871.722,48.797,73.20367
2019/1/9 15:45,6.208,6.279,6.733,7.024,250.238,259.27,257.539,265.717,14.567,871.778,48.69,72.582
2019/1/9 16:00,6.919,6.938,7.167,7.381,261.599,269.683,263.26,266.268,14.569,871.778,48.076,62.918
2019/1/9 16:15,6.563,6.608,6.835,7.254,259.329,265.319,259.68,263.529,14.564,871.778,47.318,55.19867
2019/1/9 16:30,6.614,6.532,6.835,6.972,253.725,261.915,256.592,265.144,14.568,871.75,46.283,46.718334
2019/1/9 16:45,5.625,5.518,5.765,6.055,255.093,263.037,256.405,264.289,14.573,871.848,46.795,47.978996
2019/1/9 17:00,5.523,5.543,5.918,6.131,261.319,268.116,261.728,268.385,14.582,871.877,46.815,41.433666
2019/1/9 17:15,4.789,4.657,5.027,5.317,271.416,278.657,270.537,277.417,14.582,871.848,47.205,34.387333
2019/1/9 17:30,4.534,4.58,4.849,4.91,262.5,270.562,264.805,271.66,14.592,871.862,48.402,31.557667
2019/1/9 17:45,3.924,3.994,4.266,4.174,269.906,277.136,271.252,277.276,14.616,871.849,49.353,29.570333
2019/1/9 18:00,4.687,4.657,4.799,4.529,277.347,283.84,275.65,280.061,14.33,871.736,51.382,26.02
2019/1/9 18:15,4.128,4.123,4.672,4.504,276.213,283.922,276.656,283.15,13.883,871.624,53.58,24.028334
2019/1/9 18:30,3.95,3.969,4.343,4.657,273.953,282.167,274.878,280.998,13.704,871.526,55.573,23.818
2019/1/9 18:45,3.463,3.765,4.215,4.276,271.672,280.493,272.409,277.745,13.579,871.539,57.06,23.085333
2019/1/9 19:00,2.879,3.33,4.216,4.199,267.575,278.984,272.784,277.289,13.486,871.526,59.085,23.053665
2019/1/9 19:15,3.31,3.203,3.678,3.996,260.405,274.188,270.982,276.481,13.427,871.595,59.974,21.085333
2019/1/9 19:30,2.6,3.051,3.857,4.098,266.991,277.171,272.059,278.844,13.391,871.652,60.825,20.228333
2019/1/9 19:45,3.208,3.33,3.857,4.251,259.949,272.971,268.782,276.938,13.364,871.624,60.995,19.247002
2019/1/9 20:00,3.284,3.203,3.218,3.611,249.525,264.301,263.32,272.759,13.335,871.666,60.108,18.574001
2019/1/9 20:15,3.335,3.611,4.52,4.859,237.065,258.183,255.748,269.297,13.313,871.806,60.273,17.324
2019/1/9 20:30,3.26,3.357,4.189,5.29,236.994,256.58,253.912,264.968,13.294,871.876,60.364,14.711
2019/1/9 20:45,3.361,3.765,4.342,4.529,223.154,242.773,243.827,251.536,13.279,871.905,60.932,11.598
2019/1/9 21:00,3.31,3.457,3.601,3.765,193.118,220.614,225.224,238.912,13.269,871.962,62.07,8.015333
2019/1/9 21:15,3.284,3.279,3.652,3.304,193.422,219.922,223.691,239.858,13.257,871.905,63.566,5.41
2019/1/9 21:30,3.54,3.637,3.729,4.099,191.306,212.658,215.968,228.899,13.244,871.862,64.265,5.066667
2019/1/9 21:45,3.335,3.431,3.499,4.276,184.94,208.504,208.34,228.101,13.235,871.863,63.892,6.39
2019/1/9 22:00,3.335,3.508,3.935,4.149,184.449,213.044,214.904,230.839,13.225,871.736,64.963,10.859666
2019/1/9 22:15,3.437,3.714,4.419,4.403,190.698,216.109,217.689,231.776,13.218,871.82,65.063,13.963332
2019/1/9 22:30,3.336,4.251,4.317,4.326,195.411,224.183,225.691,238.82,13.203,871.793,66.014,14.949
2019/1/9 22:45,3.848,4.454,4.571,4.581,192.487,221.959,227.658,240.69,13.197,871.778,66.689,15.75
2019/1/9 23:00,3.565,4.505,4.621,4.505,196.547,225.609,227.692,239.849,13.191,871.596,67.248,14.637
2019/1/9 23:15,3.642,4.555,4.824,4.403,200.337,227.879,228.148,240.07,13.179,871.412,67.668,15.031333
2019/1/9 23:30,3.565,4.454,4.469,4.276,198.053,226.85,228.113,239.848,13.175,871.427,66.795,15.774666
2019/1/9 23:45,3.899,4.505,4.621,4.581,203.391,230.243,230.887,241.3,13.165,871.512,67.723,17.503666
2019/1/10 0:00,3.411,4.353,4.647,4.377,197.715,228.559,230.114,242.481,13.155,871.469,67.352,16.136
2019/1/10 0:15,3.36,4.251,4.317,4.403,198.336,229.307,230.513,240.504,13.148,871.454,68.326,15.76
2019/1/10 0:30,3.617,4.454,4.799,4.885,195.003,224.416,225.972,236.361,13.145,871.298,68.256,15.577
2019/1/10 0:45,3.822,4.53,4.647,4.505,189.995,218.834,223.024,236.713,13.133,871.14,69.414,15.908999
2019/1/10 1:00,3.54,4.479,4.799,4.758,188.251,214.307,218.344,232.184,13.129,871.083,70.363,18.395666
2019/1/10 1:15,3.387,4.403,5.128,4.885,188.977,214.307,217.642,231.671,13.119,871.041,70.408,20.633665
2019/1/10 1:30,3.719,4.378,5.077,5.062,189.282,214.05,217.666,233.693,13.111,870.984,70.782,21.916
2019/1/10 1:45,3.771,4.631,5.128,4.91,191.059,213.757,217.946,232.993,13.109,870.914,70.442,20.699333
2019/1/10 2:00,3.899,4.631,4.951,5.366,189.749,215.443,221.877,234.092,13.101,870.788,70.713,19.025333
2019/1/10 2:15,3.464,4.226,4.419,4.682,186.591,214.307,220.438,233.413,13.091,870.661,70.346,14.967667
2019/1/10 2:30,3.208,4.098,4.469,4.403,187.76,212.061,218.25,232.769,13.088,870.591,69.968,12.493333
2019/1/10 2:45,3.719,4.199,4.367,4.251,184.941,210.224,210.891,229.155,13.083,870.52,69.999,13.111333
2019/1/10 3:00,3.642,4.581,4.596,4.327,184.122,207.884,209.873,227.166,13.073,870.476,69.573,14.592667
2019/1/10 3:15,3.617,4.682,4.621,4.327,184.05,208.339,210.54,226.791,13.068,870.505,69.683,16.664665
2019/1/10 3:30,3.642,4.758,4.469,4.327,182.577,206.785,209.395,225.82,13.066,870.434,70.621,14.926333
2019/1/10 3:45,3.31,4.378,4.52,4.149,187.14,210.294,214.085,232.255,13.057,870.505,71.029,12.505
2019/1/10 4:00,3.386,3.919,4.215,4.403,190.697,217.151,221.831,233.729,13.051,870.462,71.533,11.292
2019/1/10 4:15,3.771,4.073,4.419,4.53,190.147,215.77,220.613,235.531,13.044,870.419,71.856,14.711333
2019/1/10 4:30,3.771,4.809,4.925,4.631,186.309,209.253,212.587,230.71,13.039,870.248,71.987,17.055668
2019/1/10 4:45,3.694,4.302,4.9,4.707,190.229,214.495,219.152,235.215,13.03,870.163,73.166,17.724667
2019/1/10 5:00,3.719,4.859,5.153,5.214,189.62,212.073,216.414,232.232,13.024,869.924,73.842,21.853333
2019/1/10 5:15,4.409,5.062,5.559,5.29,192.148,214.273,217.152,231.472,13.013,869.826,73.577,25.684332
2019/1/10 5:30,4.814,5.341,5.738,5.569,193.89,213.734,216.436,231.506,13.003,869.712,73.757,29.788998
2019/1/10 5:45,4.763,5.442,6.045,5.824,194.124,213.792,218.273,231.904,13.004,869.669,72.469,32.017
2019/1/10 6:00,4.611,5.087,5.789,5.57,194.674,214.26,218.52,233.168,12.993,869.398,73.423,30.958668
2019/1/10 6:15,4.637,5.011,5.635,5.341,193.925,214.834,216.039,230.898,12.987,869.299,73.454,29.601334
2019/1/10 6:30,4.231,4.809,5.585,5.367,195.88,216.624,220.415,233.53,12.975,869.214,72.43,29.780333
2019/1/10 6:45,4.206,5.442,5.458,5.748,201.73,222.966,224.252,235.613,12.969,869.102,72.949,30.444666
2019/1/10 7:00,4.104,5.493,5.534,6.08,201.917,219.713,223.129,233.905,12.965,869.046,72.443,33.46467
2019/1/10 7:15,3.617,5.163,5.508,5.519,215.98,230.548,232.957,243.826,12.95,869.228,73.677,34.421665
2019/1/10 7:30,3.796,4.885,4.773,5.291,210.132,228.676,232.079,241.51,12.951,869.313,73.303,31.974333
2019/1/10 7:45,3.437,4.733,4.976,5.163,205.941,228.371,231.53,241.405,12.941,869.298,73.554,29.019335
2019/1/10 8:00,3.514,4.834,5.077,5.722,210.447,235.028,236.725,247.945,12.93,869.383,73.5,25.397
2019/1/10 8:15,3.822,4.403,4.317,5.011,209.486,230.734,233.952,249.384,12.923,869.498,73.126,16.744
2019/1/10 8:30,2.98,3.637,3.627,4.251,205.238,231.611,234.057,251.478,12.916,869.455,72.724,7.685999
2019/1/10 8:45,2.955,3.355,3.55,3.688,201.519,237.531,243.101,257.867,12.907,869.469,72.398,6.196
2019/1/10 9:00,3.132,3.406,3.601,3.585,202.688,234.63,238.971,256.123,12.904,869.569,72.561,4.559666
2019/1/10 9:15,3.284,3.407,3.55,3.816,198.537,232.911,234,251.946,12.91,869.684,71.513,4.346333
2019/1/10 9:30,3.617,3.381,3.397,3.637,200.994,227.318,231.4,251.83,12.947,869.698,71.332,3.638
2019/1/10 9:45,3.514,3.457,3.781,3.534,197.976,226.649,227.317,243.019,12.995,869.868,70.187,2.950667
2019/1/10 10:00,3.591,3.586,3.729,3.637,194.603,222.849,224.113,240.973,13.065,869.98,68.327,2.863667
2019/1/10 10:15,3.488,3.355,3.652,4.022,194.555,224.628,231.132,244.551,13.131,870.008,67.612,2.46
2019/1/10 10:30,3.591,3.611,3.883,4.302,195.214,221.631,225.903,241.393,13.189,870.134,67.737,4.044
2019/1/10 10:45,3.284,3.406,3.448,3.996,201.53,226.487,228.64,243.511,13.249,870.219,66.483,7.995333
2019/1/10 11:00,3.259,3.611,3.909,4.175,210.95,229.797,230.08,242.364,13.332,870.333,64.499,7.580333
2019/1/10 11:15,2.904,3.305,3.398,4.048,225.879,238.269,236.877,245.944,13.426,870.548,63.226,3.045667
2019/1/10 11:30,2.98,2.569,3.167,3.56,223.586,239.345,236.246,246.11,13.503,870.605,60.788,0.804
2019/1/10 11:45,2.777,2.367,2.787,3.178,227.107,237.194,237.825,246.787,13.591,870.634,58.336,0.283333
2019/1/10 12:00,2.549,2.367,2.71,2.72,235.133,243.195,240.422,252.555,13.671,870.648,57.057,0.455
2019/1/10 12:15,3.363,2.975,3.449,3.791,243.006,250.87,243.089,250.59,13.804,870.605,56.654,0.241333
2019/1/10 12:30,3.413,3.052,3.525,3.561,244.844,250.999,246.787,257.339,13.992,870.534,57.452,0.723667
2019/1/10 12:45,3.439,3.255,3.372,3.102,237.988,247.243,245.429,256.088,14.177,870.248,56.873,1.704333
2019/1/10 13:00,3.185,3.076,3.704,3.459,249.056,257.294,252.191,259.2,14.826,870.19,56.202,4.696
